Gen
BusNum,GenID,GenFuelType,GenUnitType,GenIOB,GenIOC,GenParFac
50142,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50143,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50144,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50145,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50146,1,Natural Gas,ST (Steam Turbine),23.142420,0.016499,136.000000
50146,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,98.300003
50146,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,98.300003
50146,4,Natural Gas,GT (Gas Turbine),60.756577,0.004772,178.500000
50146,5,Natural Gas,ST (Steam Turbine),20.959831,0.005833,390.000000
50147,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50147,2,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50148,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,91.300003
50148,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,91.300003
50148,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,91.300003
50148,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,91.300003
50149,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,90.000000
50150,1,Natural Gas,ST (Steam Turbine),22.474243,0.012492,172.000000
50150,2,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,44.349998
50150,3,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,44.349998
50150,4,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,86.000000
50151,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,85.000000
50152,1,Coal,ST (Steam Turbine),14.372583,0.009053,150.000000
50152,2,Coal,ST (Steam Turbine),15.329000,0.017990,82.000000
50152,3,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,29.000000
50152,4,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,29.000000
50153,1,Natural Gas,ST (Steam Turbine),24.501337,0.030223,81.599998
50154,1,Natural Gas,ST (Steam Turbine),22.790001,0.014088,157.500000
50154,2,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,65.699997
50154,3,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,65.699997
50154,4,Natural Gas,ST (Steam Turbine),24.474125,0.029672,81.599998
50155,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,77.000000
50156,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50156,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50156,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50156,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50156,5,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50156,6,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50156,7,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50156,8,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50156,9,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
50157,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.199997
50157,2,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),16.921619,0.007157,71.199997
50157,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,72.400002
50159,1,Natural Gas,ST (Steam Turbine),24.877810,0.034961,69.000000
50160,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,54.000000
50160,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,54.000000
50160,3,Natural Gas,GT (Gas Turbine),13.537264,0.025932,54.000000
50160,4,Natural Gas,GT (Gas Turbine),13.537264,0.025932,54.000000
50160,5,Natural Gas,GT (Gas Turbine),60.756577,0.004772,171.399994
50160,6,Natural Gas,GT (Gas Turbine),60.756577,0.004772,171.399994
50160,7,Natural Gas,GT (Gas Turbine),60.756577,0.004772,171.399994
50161,1,Natural Gas,ST (Steam Turbine),25.119143,0.055348,50.099998
50161,2,Natural Gas,ST (Steam Turbine),25.119143,0.055348,50.099998
50161,3,Natural Gas,ST (Steam Turbine),25.023314,0.037988,65.500000
50162,1,Natural Gas,ST (Steam Turbine),25.150143,0.060559,50.000000
50163,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50164,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50165,1,Coal,ST (Steam Turbine),14.750889,0.012274,114.000000
50165,2,Coal,ST (Steam Turbine),16.010000,0.030930,49.000000
50165,3,Coal,ST (Steam Turbine),13.125282,0.003462,403.000000
50166,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50166,2,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50167,1,Natural Gas,ST (Steam Turbine),23.519974,0.019872,114.000000
50167,2,Natural Gas,ST (Steam Turbine),23.519974,0.019872,114.000000
50167,3,Natural Gas,ST (Steam Turbine),25.202618,0.066857,46.000000
50167,4,Natural Gas,ST (Steam Turbine),24.623383,0.031716,75.000000
50168,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,43.700001
50169,1,Natural Gas,ST (Steam Turbine),25.236197,0.072544,40.000000
50170,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,19.600000
50170,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,19.600000
50171,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,38.900002
50172,1,Natural Gas,ST (Steam Turbine),25.345306,0.091092,26.500000
50173,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,7.600000
50173,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,7.600000
50173,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,7.600000
50174,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.650000
50174,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.650000
50174,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.650000
50174,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.650000
50174,5,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.650000
50174,6,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.650000
50175,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.175000
50175,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.175000
50175,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.175000
50175,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.175000
50176,1,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
50176,2,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
50176,3,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
50176,4,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
50176,5,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
50176,6,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
50176,7,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
50176,8,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
50177,1,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,10,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,2,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,3,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,4,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,5,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,6,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,7,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,8,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50177,9,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.000000
50178,1,Natural Gas,ST (Steam Turbine),25.543652,0.125708,20.000000
50179,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,20.000000
50180,1,Coal,ST (Steam Turbine),13.348000,0.001613,604.799988
50180,2,Coal,ST (Steam Turbine),13.348000,0.001613,604.799988
50181,1,Coal,ST (Steam Turbine),13.176000,0.002874,450.000000
50182,1,Coal,ST (Steam Turbine),13.162000,0.003018,434.899994
50182,2,Coal,ST (Steam Turbine),13.162000,0.003018,434.899994
50183,1,Coal,ST (Steam Turbine),13.655625,0.005458,257.000000
50183,2,Coal,ST (Steam Turbine),13.207609,0.002592,477.000000
50184,1,Coal,ST (Steam Turbine),13.812933,0.006347,216.000000
50184,2,Coal,ST (Steam Turbine),13.164083,0.003017,440.000000
50185,1,Coal,ST (Steam Turbine),13.982133,0.006939,190.199997
50186,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50187,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50188,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50189,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50190,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50191,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50192,1,Hydro,HY (Hydro),14.878815,0.020763,115.000000
50192,2,Hydro,HY (Hydro),14.878815,0.020763,115.000000
50192,3,Hydro,HY (Hydro),14.878815,0.020763,128.000000
50192,4,Hydro,HY (Hydro),14.878815,0.020763,128.000000
50192,5,Hydro,HY (Hydro),14.878815,0.020763,128.000000
50193,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50194,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50195,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50196,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50196,2,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50197,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50198,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50199,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50200,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50201,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50203,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50204,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50205,1,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,24.100000
50205,2,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,24.100000
50206,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
50207,1,Coal,ST (Steam Turbine),13.010000,0.001700,681.299988
50207,2,Coal,ST (Steam Turbine),13.009000,0.001699,681.299988
50208,1,Coal,ST (Steam Turbine),12.744700,0.001744,738.000000
50208,2,Coal,ST (Steam Turbine),13.131778,0.001672,651.599976
50209,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
50210,1,Natural Gas,GT (Gas Turbine),60.756577,0.004772,172.500000
50210,2,Natural Gas,GT (Gas Turbine),60.756577,0.004772,172.500000
50211,1,Coal,ST (Steam Turbine),14.818000,0.012956,109.800003
50212,1,Wind,WT (Wind Turbine),17.200001,0.003830,0.000000
50215,1,Coal,ST (Steam Turbine),14.519203,0.010179,136.000000
50215,2,Coal,ST (Steam Turbine),13.782188,0.006165,217.600006
50215,3,Coal,ST (Steam Turbine),14.834001,0.012984,108.800003
50215,4,Coal,ST (Steam Turbine),14.834001,0.012984,108.800003
50215,5,Coal,ST (Steam Turbine),15.497671,0.020222,73.500000
50216,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,72.400002
50216,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,95.400002
50216,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,95.400002
50217,1,Coal,ST (Steam Turbine),15.533000,0.020767,71.400002
50219,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,63.400002
50219,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,63.400002
50219,3,Natural Gas,ST (Steam Turbine),25.072412,0.049068,54.400002
50219,4,Natural Gas,ST (Steam Turbine),25.438240,0.108339,24.900000
50220,1,Natural Gas,CA (Combined Cycle Steam Part),14.878815,0.053263,28.200001
50220,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878815,0.053263,60.500000
50220,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878815,0.053263,60.500000
50220,4,Natural Gas,GT (Gas Turbine),14.878815,0.053263,60.500000
50221,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50223,1,Coal,ST (Steam Turbine),14.716000,0.011892,119.900002
50223,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,56.700001
50223,3,Coal,ST (Steam Turbine),14.834587,0.013002,108.800003
50224,1,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,56.700001
50225,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,55.400002
50225,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,55.400002
50225,3,Natural Gas,GT (Gas Turbine),13.537264,0.025932,58.900002
50225,4,Natural Gas,GT (Gas Turbine),13.537264,0.025932,58.900002
50225,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,105.599998
50226,1,Hydro,HY (Hydro),14.878815,0.062200,50.000000
50227,1,Hydro,HY (Hydro),14.878815,0.062200,15.200000
50227,2,Hydro,HY (Hydro),14.878815,0.062200,15.200000
50227,3,Hydro,HY (Hydro),14.878815,0.062200,15.200000
50228,1,Hydro,HY (Hydro),14.878815,0.062200,13.100000
50228,2,Hydro,HY (Hydro),14.878815,0.062200,13.100000
50230,1,Hydro,HY (Hydro),14.878815,0.062200,22.500000
50231,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,40.000000
50231,2,Coal,ST (Steam Turbine),15.124000,0.015991,91.500000
50231,3,Coal,ST (Steam Turbine),16.010000,0.070894,22.000000
50232,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,22.000000
50233,1,Natural Gas,ST (Steam Turbine),25.495890,0.117043,22.000000
50234,1,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.725000
50234,2,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.725000
50234,3,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.725000
50234,4,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.725000
50234,5,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.725000
50234,6,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.725000
50234,7,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.725000
50234,8,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.725000
50235,1,Hydro,HY (Hydro),14.878815,0.062200,10.800000
50235,2,Hydro,HY (Hydro),14.878815,0.062200,10.800000
50236,1,Hydro,HY (Hydro),14.878815,0.062200,10.800000
50236,2,Hydro,HY (Hydro),14.878815,0.062200,10.800000
50237,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.416667
50237,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.416667
50237,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.416667
50237,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.416667
50237,5,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.416667
50237,6,Natural Gas,IC (Internal Combustion),26.976999,0.070040,3.416667
50238,1,Natural Gas,ST (Steam Turbine),22.473913,0.012427,173.000000
50238,2,Coal,ST (Steam Turbine),13.315913,0.001786,572.000000
50238,3,Coal,ST (Steam Turbine),13.315913,0.001786,572.000000
50238,4,Coal,ST (Steam Turbine),13.315913,0.001786,572.000000
50239,1,Coal,ST (Steam Turbine),13.312000,0.001820,569.000000
50239,2,Coal,ST (Steam Turbine),13.312000,0.001820,569.000000
50240,1,Coal,ST (Steam Turbine),13.341000,0.001652,594.000000
50240,2,Coal,ST (Steam Turbine),13.277000,0.002053,540.000000
50241,1,Natural Gas,CA (Combined Cycle Steam Part),9.546508,0.032500,170.000000
50241,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,178.500000
50241,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,178.500000
50241,4,Coal,ST (Steam Turbine),13.205000,0.002608,473.000000
50241,5,Coal,ST (Steam Turbine),13.205000,0.002608,473.000000
50241,6,Natural Gas,ST (Steam Turbine),13.205000,0.002608,473.000000
50242,1,Coal,ST (Steam Turbine),13.173342,0.002889,446.000000
50243,1,Natural Gas,CA (Combined Cycle Steam Part),9.546508,0.032500,159.500000
50243,2,Natural Gas,CA (Combined Cycle Steam Part),9.546508,0.032500,159.500000
50243,3,Natural Gas,CA (Combined Cycle Steam Part),9.546508,0.032500,159.500000
50243,4,Natural Gas,CA (Combined Cycle Steam Part),9.546508,0.032500,159.500000
50243,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
50243,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
50243,7,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
50243,8,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
50244,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,183.899994
50244,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,183.899994
50244,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,183.899994
50244,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,183.899994
50244,5,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,317.200012
50244,6,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,317.200012
50245,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,179.300003
50245,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,179.300003
50245,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,179.300003
50245,4,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,122.000000
50245,5,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,122.000000
50245,6,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,122.000000
50246,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,176.600006
50246,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,176.600006
50246,3,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,198.100006
50247,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,176.000000
50247,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,176.000000
50247,3,Natural Gas,CA (Combined Cycle Steam Part),9.546508,0.032500,182.800003
50248,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,176.000000
50248,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,176.000000
50248,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,176.000000
50248,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,176.000000
50248,5,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,255.000000
50248,6,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,255.000000
50249,1,Coal,ST (Steam Turbine),14.038604,0.007413,175.000000
50249,2,Coal,ST (Steam Turbine),14.038604,0.007413,175.000000
50250,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50252,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50254,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50255,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50256,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50257,1,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50257,2,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50258,1,Natural Gas,ST (Steam Turbine),22.495859,0.012534,170.000000
50258,2,Natural Gas,ST (Steam Turbine),22.495859,0.012534,170.000000
50258,3,Natural Gas,ST (Steam Turbine),23.933840,0.024456,95.000000
50260,1,Natural Gas,ST (Steam Turbine),24.388000,0.028500,84.000000
50260,2,Natural Gas,ST (Steam Turbine),24.388000,0.028500,84.000000
50260,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,86.500000
50260,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,86.500000
50260,5,Natural Gas,ST (Steam Turbine),21.344999,0.006927,315.000000
50261,1,Natural Gas,ST (Steam Turbine),20.996861,0.004028,473.000000
50261,2,Natural Gas,ST (Steam Turbine),20.996861,0.004028,473.000000
50261,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,86.500000
50261,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,86.500000
50262,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,85.000000
50262,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,85.000000
50262,3,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,120.000000
50264,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,45.000000
50264,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,45.000000
50264,3,Natural Gas,GT (Gas Turbine),13.537264,0.025932,45.000000
50264,4,Natural Gas,ST (Steam Turbine),24.372381,0.028317,28.200001
50264,5,Natural Gas,ST (Steam Turbine),24.372381,0.028317,28.200001
50264,6,Natural Gas,ST (Steam Turbine),24.372381,0.028317,28.200001
50264,7,Natural Gas,ST (Steam Turbine),25.131468,0.058847,50.000000
50265,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.500000
50265,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.500000
50265,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.500000
50265,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.500000
50266,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,60.500000
50266,2,Natural Gas,ST (Steam Turbine),25.197203,0.064732,48.000000
50266,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878815,0.053263,54.000000
50266,4,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,73.800003
50267,1,Natural Gas,CA (Combined Cycle Steam Part),14.878815,0.053263,49.900002
50267,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,72.500000
50270,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50270,2,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50271,1,Hydro,HY (Hydro),14.878815,0.062200,50.000000
50271,2,Hydro,HY (Hydro),14.878815,0.062200,50.000000
50272,1,Natural Gas,ST (Steam Turbine),23.334440,0.018151,125.000000
50272,2,Natural Gas,ST (Steam Turbine),23.175716,0.016661,135.000000
50272,3,Natural Gas,ST (Steam Turbine),25.203421,0.067383,45.000000
50273,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,45.000000
50273,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,45.000000
50274,1,Hydro,HY (Hydro),14.878815,0.062200,11.200000
50274,2,Hydro,HY (Hydro),14.878815,0.062200,11.200000
50274,3,Hydro,HY (Hydro),14.878815,0.062200,11.200000
50274,4,Hydro,HY (Hydro),14.878815,0.062200,11.200000
50275,1,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,43.200001
50275,2,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,43.200001
50275,3,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,43.200001
50275,4,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,43.200001
50275,5,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,43.200001
50275,6,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,43.200001
50276,1,Natural Gas,ST (Steam Turbine),23.231001,0.017137,133.000000
50276,2,Natural Gas,ST (Steam Turbine),21.667183,0.008470,253.000000
50276,3,Natural Gas,GT (Gas Turbine),13.537264,0.025932,41.000000
50276,4,Natural Gas,GT (Gas Turbine),13.537264,0.025932,41.000000
50276,5,Natural Gas,ST (Steam Turbine),25.035072,0.041577,63.000000
50276,6,Natural Gas,ST (Steam Turbine),24.419226,0.028645,82.000000
50277,1,Wind,WT (Wind Turbine),17.199965,0.003831,0.000000
50277,2,Wind,WT (Wind Turbine),0.000000,0.000000,0.000000
50278,1,Hydro,HY (Hydro),14.878815,0.062200,19.500000
50278,2,Hydro,HY (Hydro),14.878815,0.062200,19.500000
50280,1,Hydro,HY (Hydro),14.878815,0.062200,35.000000
50280,2,Hydro,HY (Hydro),14.878815,0.062200,35.000000
50281,1,Hydro,HY (Hydro),14.878815,0.062200,32.099998
50281,2,Hydro,HY (Hydro),14.878815,0.062200,32.099998
50281,3,Hydro,HY (Hydro),14.878815,0.062200,32.099998
50281,4,Hydro,HY (Hydro),14.878815,0.062200,32.099998
50282,1,Hydro,HY (Hydro),14.878815,0.062200,30.000000
50282,2,Hydro,HY (Hydro),14.878815,0.062200,30.000000
50282,3,Hydro,HY (Hydro),14.878815,0.062200,30.000000
50283,1,Hydro,HY (Hydro),14.878815,0.062200,27.500000
50283,2,Hydro,HY (Hydro),14.878815,0.062200,27.500000
50283,3,Hydro,HY (Hydro),14.878815,0.062200,27.500000
50283,4,Hydro,HY (Hydro),14.878815,0.062200,27.500000
50284,1,Natural Gas,ST (Steam Turbine),22.680000,0.013492,163.000000
50284,2,Natural Gas,ST (Steam Turbine),21.884462,0.009636,220.000000
50284,3,Natural Gas,GT (Gas Turbine),13.537264,0.025932,60.500000
50284,4,Natural Gas,GT (Gas Turbine),13.537264,0.025932,60.500000
50284,5,Natural Gas,GT (Gas Turbine),13.537264,0.025932,27.000000
50284,6,Natural Gas,ST (Steam Turbine),20.898714,0.005103,443.000000
50285,1,Coal,ST (Steam Turbine),16.010000,0.060322,25.000000
50285,2,Coal,ST (Steam Turbine),16.010000,0.034266,44.500000
50285,3,Coal,ST (Steam Turbine),16.010000,0.034266,44.500000
50286,1,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.236364
50286,10,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.236364
50286,11,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.236364
50286,2,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.236364
50286,3,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.236364
50286,4,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.236364
