Gen
BusNum,GenID,GenFuelType,GenUnitType,GenIOB,GenIOC,GenParFac
61922,12,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,13,Natural Gas,GT (Gas Turbine),16.921619,0.007157,72.400002
61922,14,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,92.500000
61922,15,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,92.500000
61922,16,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,92.500000
61922,17,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,92.500000
61922,18,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,104.400002
61922,19,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,104.400002
61922,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,5,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,6,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,7,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,8,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,9,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61923,1,Natural Gas,ST (Steam Turbine),24.471800,0.029530,81.599998
61923,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,85.000000
61924,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,101.500000
61924,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,85.000000
61925,1,Solar,ST (Steam Turbine),0.000000,0.000000,0.000000
61926,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,74.000000
61926,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,74.000000
61926,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,74.000000
61928,1,Geothermal,ST (Steam Turbine),0.000000,0.000000,60.500000
61929,1,Solar,PV (Photovoltaic),0.000000,0.000000,0.000000
61929,2,Solar,PV (Photovoltaic),0.000000,0.000000,0.000000
61929,3,Solar,PV (Photovoltaic),0.000000,0.000000,0.000000
61929,4,Solar,PV (Photovoltaic),0.000000,0.000000,0.000000
61929,5,Solar,PV (Photovoltaic),0.000000,0.000000,0.000000
61931,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,45.099998
61931,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,45.099998
61931,3,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,37.000000
61932,1,Geothermal,ST (Steam Turbine),0.000000,0.000000,8.230000
61932,2,Geothermal,ST (Steam Turbine),0.000000,0.000000,8.230000
61932,3,Geothermal,ST (Steam Turbine),0.000000,0.000000,8.230000
61932,4,Geothermal,ST (Steam Turbine),0.000000,0.000000,8.230000
61933,1,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,15.000000
61933,2,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,15.000000
61934,1,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,15.000000
61934,2,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,15.000000
61936,1,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,13.000000
61936,2,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,13.000000
61937,1,Natural Gas,ST (Steam Turbine),23.421690,0.018984,119.800003
61937,10,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,312.000000
61937,2,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),59.304520,0.010155,12.500000
61937,3,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),59.304520,0.010155,12.500000
61937,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,155.600006
61937,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,155.600006
61937,6,Natural Gas,ST (Steam Turbine),25.137680,0.059595,50.000000
61937,7,Natural Gas,ST (Steam Turbine),24.609140,0.031486,75.000000
61937,8,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,69.699997
61937,9,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,50.200001
61938,1,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,11.800000
61938,2,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,11.800000
61939,1,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,11.750000
61939,2,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,11.750000
61941,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,22.200001
61941,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,22.200001
61941,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,22.200001
61941,4,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,29.700001
61942,1,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,21.299999
61942,2,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,21.299999
61942,3,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,21.299999
61943,1,Geothermal,ST (Steam Turbine),0.000000,0.000000,10.050000
61943,2,Geothermal,ST (Steam Turbine),0.000000,0.000000,10.050000
61944,1,Coal,ST (Steam Turbine),12.513000,0.001741,820.000000
61944,2,Coal,ST (Steam Turbine),12.513000,0.001741,820.000000
61945,1,Coal,ST (Steam Turbine),13.266000,0.002128,527.200012
61945,2,Coal,ST (Steam Turbine),13.262000,0.002153,525.000000
61945,3,Coal,ST (Steam Turbine),13.262000,0.002153,525.000000
61946,1,Coal,ST (Steam Turbine),13.234000,0.002370,499.500000
61947,1,Coal,ST (Steam Turbine),13.279350,0.002019,541.299988
61947,2,Coal,ST (Steam Turbine),13.234000,0.002370,496.000000
61948,1,Wind,WT (Wind Turbine),0.000000,0.000000,203.500015
61949,1,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,251.000000
61949,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,203.000000
61949,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,203.000000
61951,1,Coal,ST (Steam Turbine),14.757300,0.012497,113.599998
61951,2,Coal,ST (Steam Turbine),15.409010,0.019143,75.000000
61952,1,Natural Gas,ST (Steam Turbine),23.182610,0.016954,133.600006
61952,2,Natural Gas,ST (Steam Turbine),24.820480,0.034357,70.500000
61952,3,Natural Gas,ST (Steam Turbine),24.581020,0.031227,75.000000
61952,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.000000
61952,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.000000
61952,6,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.000000
61953,1,Hydro,HY (Hydro),14.878810,0.062200,50.599998
61953,2,Hydro,HY (Hydro),14.878810,0.062200,50.599998
61953,3,Hydro,HY (Hydro),14.878810,0.062200,50.599998
61954,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,16.000000
61954,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,16.000000
61954,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,16.000000
61956,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,14.000000
61956,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,14.000000
61956,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,14.000000
61958,1,Coal,ST (Steam Turbine),15.319790,0.017764,82.000000
61958,2,Coal,ST (Steam Turbine),16.010000,0.059758,25.000000
61958,3,Coal,ST (Steam Turbine),16.010000,0.059758,25.000000
61958,4,Coal,ST (Steam Turbine),15.959720,0.029110,50.000000
61958,5,Other,ST (Steam Turbine),15.555420,0.046998,31.799999
61960,1,Hydro,HY (Hydro),14.878810,0.062200,15.000000
61960,2,Hydro,HY (Hydro),14.878810,0.062200,15.000000
61961,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,6.500000
61961,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,6.500000
61961,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,6.500000
61961,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,6.500000
61962,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,12.500000
61962,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,12.500000
66499,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
66499,2,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
66500,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
66500,2,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
66501,1,Natural Gas,ST (Steam Turbine),19.790001,0.002831,806.000000
66501,2,Natural Gas,ST (Steam Turbine),19.790001,0.002831,806.000000
66502,1,Natural Gas,CS (Combined Cycle Single Shaft),13.658860,0.009385,409.500000
66502,2,Natural Gas,CS (Combined Cycle Single Shaft),13.658860,0.009385,409.500000
66503,1,Natural Gas,ST (Steam Turbine),21.017450,0.005931,359.000000
66503,2,Natural Gas,ST (Steam Turbine),21.017450,0.005931,359.000000
66504,1,Hydro,PS (Hydro Pumped Storage),14.878810,0.009008,351.000000
66504,2,Hydro,PS (Hydro Pumped Storage),14.878810,0.009008,351.000000
66504,3,Hydro,PS (Hydro Pumped Storage),14.878810,0.009008,351.000000
66505,1,Natural Gas,ST (Steam Turbine),21.199471,0.006436,342.000000
66505,2,Natural Gas,ST (Steam Turbine),21.199471,0.006436,342.000000
66506,1,Natural Gas,ST (Steam Turbine),21.254080,0.006596,333.000000
66506,2,Natural Gas,ST (Steam Turbine),21.254080,0.006596,333.000000
66507,1,Wind,WT (Wind Turbine),0.000000,0.000000,332.500000
66508,1,Natural Gas,ST (Steam Turbine),20.146999,0.002796,751.099976
66508,2,Natural Gas,ST (Steam Turbine),21.290001,0.006728,326.399994
66508,3,Natural Gas,ST (Steam Turbine),21.290001,0.006728,326.399994
66509,1,Natural Gas,CS (Combined Cycle Single Shaft),11.398370,0.026456,300.000000
66509,2,Natural Gas,CS (Combined Cycle Single Shaft),11.398370,0.026456,300.000000
66509,3,Natural Gas,CS (Combined Cycle Single Shaft),11.398370,0.026456,300.000000
66509,4,Natural Gas,CS (Combined Cycle Single Shaft),11.398370,0.026456,300.000000
66510,1,Natural Gas,CS (Combined Cycle Single Shaft),11.398370,0.026456,247.399994
66511,1,Natural Gas,ST (Steam Turbine),20.504999,0.002733,702.000000
66511,2,Natural Gas,ST (Steam Turbine),20.504999,0.002733,702.000000
66511,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,233.000000
66511,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,233.000000
66511,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,233.000000
66511,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,233.000000
66511,7,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,233.000000
66511,8,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,233.000000
66512,1,Natural Gas,ST (Steam Turbine),21.872999,0.009495,225.000000
66512,2,Natural Gas,ST (Steam Turbine),21.854860,0.009300,227.000000
66512,3,Natural Gas,ST (Steam Turbine),21.909000,0.009741,218.000000
66512,4,Natural Gas,ST (Steam Turbine),21.909000,0.009741,218.000000
66513,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,212.000000
66513,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,212.000000
66513,3,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,212.000000
66514,1,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,306.000000
66514,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,212.000000
66514,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,212.000000
66514,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,213.500000
66515,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,203.199997
66515,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,203.199997
66515,3,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,213.300003
66516,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,200.000000
66516,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,200.000000
66516,3,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,235.000000
66517,1,Hydro,PS (Hydro Pumped Storage),14.878810,0.009008,199.800003
66518,1,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,225.000000
66518,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,199.000000
66518,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,199.000000
66519,1,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,280.500000
66519,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,198.899994
66519,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,198.899994
66520,1,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,290.700012
66520,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,198.899994
66520,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,198.899994
66521,1,Natural Gas,CA (Combined Cycle Steam Part),9.546510,0.032500,188.699997
66521,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,198.899994
66522,1,Natural Gas,ST (Steam Turbine),21.853411,0.009277,230.000000
66522,2,Natural Gas,ST (Steam Turbine),21.853411,0.009277,230.000000
66522,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,182.800003
66522,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,182.800003
66522,5,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,264.299988
66522,6,Natural Gas,ST (Steam Turbine),21.181271,0.006384,343.000000
66522,7,Natural Gas,ST (Steam Turbine),21.181271,0.006384,343.000000
66523,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
66523,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,182.800003
66523,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,182.800003
66523,4,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,264.399994
66524,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,182.000000
66524,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,182.000000
66524,3,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,227.000000
66525,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,181.500000
66525,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,181.500000
66525,3,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,349.399994
66526,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,173.000000
66526,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,173.000000
66526,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,173.000000
66526,4,Natural Gas,CA (Combined Cycle Steam Part),11.400000,0.026460,333.000000
66527,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,170.000000
66527,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,170.000000
66527,3,Natural Gas,CA (Combined Cycle Steam Part),9.546510,0.032500,190.000000
66528,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,168.000000
66528,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,168.000000
66528,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,168.000000
66528,4,Natural Gas,CA (Combined Cycle Steam Part),9.546510,0.032500,185.000000
66528,5,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,90.000000
66529,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,167.699997
66529,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,167.699997
66529,3,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,270.000000
66530,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,165.000000
66530,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,165.000000
66530,3,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,229.000000
66531,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,164.600006
66531,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,164.600006
66531,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,164.600006
66531,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,164.600006
66531,5,Natural Gas,CA (Combined Cycle Steam Part),9.546510,0.032500,189.199997
66531,6,Natural Gas,CA (Combined Cycle Steam Part),9.546510,0.032500,189.199997
66532,1,Natural Gas,ST (Steam Turbine),22.677231,0.013315,163.199997
66532,2,Natural Gas,ST (Steam Turbine),22.677231,0.013315,163.199997
66532,3,Natural Gas,ST (Steam Turbine),21.031309,0.003725,495.000000
66532,4,Natural Gas,ST (Steam Turbine),21.031309,0.003725,495.000000
66533,1,Natural Gas,ST (Steam Turbine),22.673420,0.013282,163.199997
66533,2,Natural Gas,ST (Steam Turbine),22.673420,0.013282,163.199997
66533,3,Natural Gas,ST (Steam Turbine),21.040190,0.003706,496.799988
66534,1,Hydro,HY (Hydro),14.878810,0.020763,157.500000
66534,2,Hydro,HY (Hydro),14.878810,0.020763,157.500000
66535,1,Natural Gas,ST (Steam Turbine),22.841869,0.014404,156.000000
66535,2,Natural Gas,ST (Steam Turbine),22.841869,0.014404,156.000000
66535,3,Natural Gas,ST (Steam Turbine),21.025000,0.003857,495.000000
66535,4,Natural Gas,ST (Steam Turbine),21.025000,0.003857,495.000000
66535,5,Natural Gas,ST (Steam Turbine),21.363001,0.006989,310.000000
66535,6,Natural Gas,ST (Steam Turbine),21.363001,0.006989,310.000000
66536,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66536,10,Natural Gas,ST (Steam Turbine),25.106510,0.053663,51.200001
66536,11,Natural Gas,ST (Steam Turbine),25.106510,0.053663,51.200001
66536,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66536,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66536,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66536,5,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66536,6,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66536,7,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66536,8,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66536,9,Natural Gas,IC (Internal Combustion),26.976999,0.070040,16.700001
66537,1,Wind,WT (Wind Turbine),0.000000,0.000000,150.000000
66538,1,Wind,WT (Wind Turbine),0.000000,0.000000,150.000000
66539,1,Wind,WT (Wind Turbine),0.000000,0.000000,145.799988
66540,1,Hydro,HY (Hydro),14.878810,0.020763,142.000000
66540,2,Hydro,HY (Hydro),14.878810,0.020763,142.000000
66540,3,Hydro,HY (Hydro),14.878810,0.020763,142.000000
66540,4,Hydro,HY (Hydro),14.878810,0.020763,142.000000
66540,5,Hydro,HY (Hydro),14.878810,0.020763,142.000000
66541,1,Hydro,HY (Hydro),14.878810,0.020763,139.500000
66542,1,Natural Gas,ST (Steam Turbine),21.891371,0.009685,218.000000
66542,2,Natural Gas,ST (Steam Turbine),21.891371,0.009685,218.000000
66542,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,138.000000
66543,1,Wind,WT (Wind Turbine),0.000000,0.000000,135.000000
66544,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,42.400002
66544,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,42.400002
66544,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,40.299999
66544,4,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,134.199997
66545,1,Hydro,HY (Hydro),14.878810,0.020763,133.000000
66545,2,Hydro,HY (Hydro),14.878810,0.020763,133.000000
66546,1,Hydro,HY (Hydro),14.878810,0.020763,126.500000
66546,2,Hydro,HY (Hydro),14.878810,0.020763,126.500000
66547,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,55.200001
66547,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,118.699997
66548,1,Hydro,HY (Hydro),14.878810,0.020763,117.900002
66549,1,Hydro,HY (Hydro),14.878810,0.020763,117.000000
66549,2,Hydro,HY (Hydro),14.878810,0.020763,117.000000
66549,3,Hydro,HY (Hydro),14.878810,0.020763,117.000000
66549,4,Hydro,PS (Hydro Pumped Storage),14.878810,0.020763,97.699997
66549,5,Hydro,PS (Hydro Pumped Storage),14.878810,0.020763,97.699997
66549,6,Hydro,PS (Hydro Pumped Storage),14.878810,0.020763,97.699997
66550,1,Natural Gas,ST (Steam Turbine),23.617001,0.020964,110.000000
66550,2,Natural Gas,ST (Steam Turbine),23.617001,0.020964,110.000000
66550,3,Natural Gas,ST (Steam Turbine),23.617001,0.020964,110.000000
66550,4,Natural Gas,ST (Steam Turbine),21.384029,0.007010,306.000000
66550,5,Natural Gas,ST (Steam Turbine),21.155720,0.006358,345.600006
66551,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,108.000000
66551,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,108.000000
66551,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,108.000000
66551,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,108.000000
66552,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,82.300003
66552,2,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,53.700001
66552,3,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,53.700001
66553,1,Wind,WT (Wind Turbine),0.000000,0.000000,101.199997
66554,1,Hydro,HY (Hydro),14.878810,0.020763,95.000000
66554,2,Hydro,HY (Hydro),14.878810,0.020763,95.000000
66555,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,94.900002
66555,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,94.900002
66555,3,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,110.800003
66556,1,Hydro,HY (Hydro),14.878810,0.020763,94.500000
66557,1,Solar,ST (Steam Turbine),0.000000,0.000000,0.000000
66558,1,Solar,ST (Steam Turbine),0.000000,0.000000,0.000000
66560,1,Hydro,HY (Hydro),14.878810,0.020763,90.000000
66560,2,Hydro,HY (Hydro),14.878810,0.020763,90.000000
66561,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,40.000000
66561,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,90.000000
66562,1,Natural Gas,ST (Steam Turbine),25.170090,0.063200,50.000000
66562,2,Natural Gas,ST (Steam Turbine),24.503731,0.030581,81.599998
66562,3,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,34.500000
66562,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.770000,0.009320,89.900002
66563,1,Hydro,HY (Hydro),14.878810,0.020763,22.100000
66563,2,Hydro,HY (Hydro),14.878810,0.020763,22.100000
66563,3,Hydro,HY (Hydro),14.878810,0.020763,22.100000
66563,4,Hydro,HY (Hydro),14.878810,0.020763,22.100000
66564,1,Geothermal,ST (Steam Turbine),0.000000,0.000000,88.199997
66564,2,Geothermal,ST (Steam Turbine),0.000000,0.000000,88.199997
66565,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
66565,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
66565,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
66565,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
66565,5,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
66565,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,85.300003
66565,7,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,85.300003
66565,8,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,75.000000
66566,1,Natural Gas,ST (Steam Turbine),25.024050,0.039789,65.300003
66566,2,Natural Gas,ST (Steam Turbine),24.443001,0.029272,82.000000
66566,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,85.000000
66566,4,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,120.000000
66566,5,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,120.000000
66566,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,85.000000
66566,7,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,85.000000
66566,8,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,85.000000
66567,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.400002
66567,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.400002
66568,1,Hydro,HY (Hydro),14.878810,0.020763,83.500000
66568,2,Hydro,HY (Hydro),14.878810,0.020763,85.099998
66569,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,38.500000
66569,2,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,38.500000
66569,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,82.000000
66569,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,82.000000
66569,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,82.000000
66569,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,82.000000
66570,1,Hydro,HY (Hydro),14.878810,0.020763,81.900002
66571,1,Hydro,HY (Hydro),14.878810,0.020763,80.800003
66571,2,Hydro,HY (Hydro),14.878810,0.020763,80.800003
66572,1,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,5.710000
66572,10,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,5.710000
66572,11,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,5.710000
66572,12,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,5.710000
66572,13,Geothermal,"BT (Turbines Used in a Binary Cycle, including those used for geothermal applications)",0.000000,0.000000,5.710000
